"Index_Product","sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
"7144","3499025","646.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7145","3499102","201.0","8.0","0.0","0.0","0.0","0.0","1.0","3.0","3.0","6.0","2.0","No","0.0","0.7","0.86","0.0","No","No","No","Yes","No","No"
"7146","3499104","21.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"7147","3499150","3.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","No"
"7148","3499153","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.98","0.0","No","No","Yes","Yes","No","No"
"7149","3499198","3.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.84","0.82","0.0","No","No","No","Yes","No","No"
"7150","3499199","50.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7151","3499279","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"7152","3499292","136.0","NULL","0.0","0.0","0.0","0.0","28.0","178.0","292.0","484.0","53.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"7153","3499332","18.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","1.0","0.0","Yes","No","No","Yes","No","No"
"7154","3499438","14.0","4.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7155","3499440","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.97","0.98","0.0","No","No","No","Yes","No","No"
"7156","3499534","10.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.37","0.34","0.0","No","No","Yes","Yes","No","No"
"7157","3499581","17.0","8.0","0.0","6.0","12.0","18.0","2.0","6.0","13.0","16.0","2.0","No","0.0","1.0","0.81","0.0","No","No","No","Yes","No","No"
"7158","3499721","13.0","8.0","0.0","1166.0","1166.0","1166.0","5.0","20.0","39.0","53.0","0.0","No","0.0","0.5","0.52","0.0","Yes","No","No","No","No","No"
"7159","3499723","11.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.67","0.42","0.0","No","No","Yes","Yes","No","No"
"7160","3499767","38.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","No","0.0","0.7","0.66","0.0","No","No","Yes","Yes","No","No"
"7161","3499768","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"7162","3499815","5.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.83","0.69","0.0","No","No","No","Yes","No","No"
"7163","3499816","49.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.83","0.69","0.0","No","No","No","Yes","No","No"
"7164","3499863","2.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","Yes","No","No","Yes","No","No"
"7165","3499864","800.0","8.0","0.0","0.0","0.0","0.0","3.0","12.0","25.0","51.0","0.0","No","0.0","0.61","0.6","0.0","No","No","No","Yes","No","No"
"7166","3499911","68.0","12.0","37.0","28.0","88.0","160.0","19.0","66.0","123.0","196.0","15.0","No","0.0","0.73","0.79","0.0","No","No","Yes","Yes","No","No"
"7167","3499914","10.0","8.0","0.0","0.0","0.0","0.0","0.0","1.0","5.0","6.0","0.0","No","0.0","0.94","0.96","0.0","No","No","No","Yes","No","No"
"7168","3499958","5.0","8.0","0.0","0.0","0.0","1.0","1.0","1.0","6.0","10.0","0.0","No","0.0","0.48","0.36","0.0","No","No","No","Yes","No","No"
"7169","3500106","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"7170","3500107","3.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"7171","3500252","0.0","2.0","0.0","10.0","10.0","10.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.92","0.91","0.0","No","No","No","Yes","No","No"
"7172","3500253","0.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7173","3500254","3.0","2.0","0.0","2.0","5.0","7.0","2.0","6.0","10.0","12.0","0.0","No","0.0","0.28","0.13","0.0","Yes","No","No","Yes","No","No"
"7174","3500255","153.0","2.0","0.0","0.0","108.0","252.0","22.0","64.0","88.0","121.0","0.0","No","0.0","0.99","0.99","0.0","Yes","No","No","Yes","No","No"
"7175","3500395","161.0","2.0","24.0","60.0","132.0","180.0","23.0","69.0","178.0","275.0","4.0","No","0.0","0.88","0.91","0.0","No","No","No","Yes","No","No"
"7176","3500396","117.0","2.0","21.0","50.0","140.0","210.0","21.0","77.0","275.0","385.0","36.0","No","0.0","1.0","0.9","0.0","No","No","No","Yes","No","No"
"7177","3500469","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7178","3500536","6.0","5.0","0.0","10.0","26.0","42.0","0.0","13.0","21.0","28.0","0.0","No","0.0","0.36","0.27","0.0","No","No","No","Yes","No","No"
"7179","3500537","5000.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.87","0.0","Yes","No","No","No","No","No"
"7180","3500583","9.0","8.0","0.0","9.0","16.0","24.0","4.0","10.0","15.0","33.0","0.0","No","0.0","0.86","0.89","0.0","No","No","No","Yes","No","No"
"7181","3500584","38.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7182","3500586","66.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7183","3500675","7.0","8.0","0.0","0.0","0.0","0.0","1.0","4.0","16.0","23.0","2.0","No","0.0","1.0","0.8","0.0","Yes","No","Yes","Yes","No","No"
"7184","3500721","137.0","8.0","0.0","108.0","248.0","356.0","4.0","5.0","6.0","6.0","36.0","No","0.0","0.87","0.88","0.0","No","No","No","Yes","No","No"
"7185","3500722","6.0","12.0","0.0","0.0","0.0","4.0","0.0","2.0","2.0","2.0","0.0","No","0.0","0.87","0.8","0.0","No","No","No","Yes","No","No"
"7186","3500816","14.0","2.0","0.0","20.0","20.0","40.0","3.0","8.0","60.0","71.0","2.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"7187","3500916","85.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.32","0.63","0.0","No","No","No","Yes","No","No"
"7188","3501014","165.0","2.0","0.0","0.0","0.0","0.0","2.0","9.0","17.0","21.0","3.0","No","0.0","0.67","0.69","0.0","No","No","No","Yes","No","No"
"7189","3501052","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"7190","3501107","3.0","8.0","0.0","0.0","1.0","3.0","0.0","1.0","1.0","4.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No","No"
"7191","3501108","53.0","8.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","8.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No","No"
"7192","3501115","44.0","NULL","0.0","0.0","0.0","0.0","8.0","17.0","32.0","61.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7193","3501155","4.0","9.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"7194","3501203","27.0","9.0","0.0","0.0","0.0","0.0","3.0","30.0","44.0","45.0","0.0","No","0.0","0.99","0.99","0.0","No","No","Yes","Yes","No","No"
"7195","3501204","0.0","2.0","0.0","107.0","107.0","107.0","1.0","1.0","1.0","1.0","4.0","Yes","0.0","0.34","0.51","1.0","Yes","No","No","Yes","No","No"
"7196","3501254","14.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7197","3501299","60.0","4.0","0.0","0.0","0.0","0.0","0.0","10.0","11.0","11.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7198","3501305","2.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7199","3501396","10.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7200","3501535","4.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","No","0.0","1.0","0.93","0.0","No","No","No","Yes","No","No"
"7201","3501677","26.0","12.0","0.0","0.0","0.0","0.0","1.0","3.0","5.0","10.0","17.0","No","0.0","0.77","0.75","0.0","No","No","No","Yes","No","No"
"7202","3501678","100.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.87","0.0","No","No","No","Yes","No","No"
"7203","3501679","206.0","12.0","33.0","39.0","154.0","289.0","98.0","259.0","498.0","882.0","43.0","No","0.0","0.93","0.74","0.0","No","No","No","Yes","No","No"
"7204","3501680","6.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.83","0.69","0.0","No","No","No","Yes","No","No"
"7205","3501725","32.0","17.0","0.0","56.0","76.0","96.0","12.0","43.0","96.0","146.0","17.0","No","0.0","0.46","0.4","0.0","No","No","No","Yes","No","No"
"7206","3501915","12.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.22","0.15","0.0","Yes","No","No","Yes","No","No"
"7207","3501916","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","Yes","Yes","No","No"
"7208","3501965","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"7209","3502106","0.0","8.0","0.0","6.0","6.0","6.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No","No"
"7210","3502154","0.0","2.0","0.0","15.0","21.0","27.0","0.0","0.0","0.0","0.0","4.0","No","0.0","0.99","0.99","0.0","Yes","No","No","Yes","No","No"
"7211","3502250","550.0","4.0","642.0","296.0","888.0","1258.0","390.0","978.0","2240.0","2994.0","45.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7212","3502298","186.0","4.0","55.0","153.0","344.0","452.0","45.0","147.0","330.0","455.0","54.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7213","3502394","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0","3.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7214","3502395","175.0","9.0","1.0","100.0","200.0","300.0","35.0","148.0","327.0","543.0","50.0","No","0.0","0.84","0.84","0.0","No","No","No","Yes","No","No"
"7215","3502440","6.0","9.0","0.0","0.0","0.0","0.0","4.0","26.0","46.0","79.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"7216","3502441","55.0","2.0","0.0","0.0","25.0","50.0","20.0","34.0","43.0","53.0","0.0","No","0.0","0.78","0.78","0.0","No","No","No","Yes","No","No"
"7217","3502442","8.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","No"
"7218","3502491","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"7219","3502534","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7220","3502582","21.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","No","0.0","0.98","0.97","0.0","No","No","No","Yes","No","No"
"7221","3502583","35.0","14.0","1.0","0.0","12.0","24.0","9.0","23.0","39.0","73.0","9.0","No","0.0","0.93","0.95","0.0","No","No","No","Yes","No","No"
"7222","3502584","64.0","8.0","2.0","0.0","0.0","0.0","5.0","18.0","58.0","107.0","17.0","No","0.0","0.83","0.86","0.0","No","No","No","Yes","No","No"
"7223","3502628","127.0","12.0","39.0","30.0","50.0","100.0","95.0","217.0","418.0","673.0","19.0","No","0.0","0.93","0.74","0.0","No","No","No","Yes","No","No"
"7224","3502630","90.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7225","3502675","32.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","7.0","8.0","1.0","No","0.0","0.0","0.0","0.0","No","No","No","No","No","No"
"7226","3502858","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7227","3503059","7.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7228","3503060","50.0","8.0","12.0","0.0","0.0","0.0","7.0","8.0","13.0","13.0","4.0","No","0.0","0.26","0.23","0.0","No","No","No","Yes","No","No"
"7229","3503063","7.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7230","3503157","23.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7231","3503205","14.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"7232","3503488","216.0","8.0","0.0","71.0","142.0","284.0","38.0","133.0","262.0","430.0","50.0","No","0.0","0.93","0.89","0.0","No","No","No","Yes","No","No"
"7233","3503536","13.0","6.0","0.0","12.0","30.0","42.0","1.0","6.0","16.0","42.0","0.0","No","0.0","0.79","0.66","0.0","No","No","No","Yes","No","No"
"7234","3503537","57.0","8.0","24.0","60.0","132.0","192.0","13.0","57.0","126.0","217.0","12.0","No","0.0","0.98","0.96","0.0","No","No","No","Yes","No","No"
"7235","3503582","2.0","12.0","0.0","15.0","17.0","26.0","1.0","7.0","13.0","16.0","0.0","No","0.0","0.66","0.67","0.0","No","No","No","Yes","No","No"
"7236","3503629","57.0","8.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","No","0.0","0.9","0.95","0.0","No","No","No","Yes","No","No"
"7237","3503795","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7238","3503822","19.0","2.0","0.0","0.0","18.0","36.0","7.0","14.0","22.0","39.0","0.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No","No"
"7239","3503871","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.82","0.84","0.0","No","No","No","Yes","No","No"
"7240","3503872","10.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.84","0.87","0.0","No","No","Yes","Yes","No","No"
"7241","3503919","182.0","8.0","180.0","90.0","270.0","270.0","27.0","151.0","304.0","478.0","58.0","No","0.0","0.95","0.94","0.0","No","No","No","Yes","No","No"
"7242","3503970","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7243","3504012","2.0","2.0","0.0","10.0","10.0","10.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.97","0.95","0.0","Yes","No","No","Yes","No","No"
"7244","3504014","11.0","8.0","0.0","0.0","12.0","12.0","0.0","1.0","11.0","20.0","4.0","No","0.0","0.87","0.91","0.0","No","No","No","Yes","No","No"
"7245","3504015","46.0","8.0","0.0","0.0","0.0","0.0","0.0","3.0","8.0","11.0","4.0","No","0.0","0.15","0.1","0.0","Yes","No","Yes","Yes","No","No"
"7246","3504017","3.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","No","0.0","0.94","0.83","0.0","No","No","No","Yes","No","No"
"7247","3504155","11.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7248","3504251","144.0","NULL","7.0","80.0","160.0","280.0","38.0","103.0","212.0","316.0","196.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"7249","3504258","59.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.44","0.64","0.0","No","No","No","Yes","No","No"
"7250","3504296","39.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7251","3504530","17.0","2.0","0.0","12.0","36.0","54.0","11.0","26.0","43.0","61.0","0.0","No","0.0","0.78","0.75","0.0","No","No","Yes","Yes","No","No"
"7252","3504531","1002.0","12.0","0.0","0.0","0.0","0.0","18.0","38.0","91.0","148.0","0.0","No","0.0","0.41","0.46","0.0","No","No","No","No","No","No"
"7253","3504532","317.0","8.0","68.0","120.0","528.0","816.0","92.0","303.0","732.0","1182.0","79.0","No","0.0","0.86","0.71","0.0","No","No","No","Yes","No","No"
"7254","3504672","349.0","8.0","47.0","287.0","651.0","963.0","142.0","423.0","786.0","1203.0","251.0","No","0.0","0.99","0.98","1.0","No","No","No","Yes","No","No"
"7255","3504770","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","No"
"7256","3504869","142.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7257","3504878","7.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7258","3504916","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.97","0.97","0.0","No","No","No","Yes","No","No"
"7259","3504963","11.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.18","0.33","0.0","No","No","No","Yes","No","No"
"7260","3505011","0.0","4.0","0.0","4.0","7.0","8.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.79","0.66","0.0","Yes","No","No","Yes","No","No"
"7261","3505012","3.0","4.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","Yes","No","No","Yes","No","No"
"7262","3505081","61.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7263","3505105","-30.0","NULL","0.0","178.0","253.0","301.0","10.0","84.0","297.0","459.0","12.0","No","0.0","-99.0","-99.0","30.0","No","No","No","Yes","No","No"
"7264","3505157","8.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7265","3505480","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","No","No","No"
"7266","3505528","22.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"7267","3505770","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.78","0.78","0.0","No","No","No","Yes","No","No"
"7268","3505771","4.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","6.0","11.0","0.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No","No"
"7269","3505772","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"7270","3505868","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No","No"
"7271","3506010","10.0","9.0","3.0","10.0","18.0","26.0","1.0","3.0","13.0","23.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"7272","3506059","24.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"7273","3506106","615.0","8.0","0.0","500.0","1000.0","1500.0","54.0","352.0","815.0","1208.0","171.0","No","0.0","0.41","0.47","0.0","No","No","No","Yes","No","No"
"7274","3506200","5000.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.87","0.0","Yes","No","No","No","No","No"
"7275","3506201","11.0","8.0","12.0","97.0","188.0","284.0","24.0","73.0","129.0","190.0","0.0","No","0.0","0.94","0.96","0.0","No","No","No","Yes","No","No"
"7276","3506246","56.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","5.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"7277","3506293","7.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"7278","3506338","15.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"7279","3506485","6.0","9.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","No","0.0","0.93","0.89","0.0","No","No","No","Yes","No","No"
"7280","3506533","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"7281","3506729","2.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.31","0.4","0.0","No","No","No","Yes","No","No"
"7282","3506775","7.0","8.0","0.0","5.0","10.0","15.0","0.0","4.0","5.0","14.0","1.0","No","0.0","0.99","0.96","0.0","No","No","No","Yes","No","No"
"7283","3506806","22.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
