2020-05-15/20:47:23		 BackOrder_10052019_120210.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:48		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:49		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:50		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:51		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:52		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:53		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:54		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:55		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
2020-05-17/20:16:56		 backOrder_10052008_210320.csv: File loaded successfully!!
